date,site_id,site_name,city,country,capacity_mw,cooling_type,energy_tariff_per_kwh,grid_emission_factor,renewable_energy_percent,building_age_years,sla_target_percent,total_facility_energy_kwh,it_equipment_energy_kwh,cooling_energy_kwh,lighting_energy_kwh,backup_power_kwh,peak_demand_kw,temperature_celsius,humidity_percent,server_count,active_servers,idle_servers,avg_cpu_utilization_percent,storage_utilization_percent,ai_workload_percent,revenue_usd,energy_cost_usd,cooling_cost_usd,maintenance_cost_usd,downtime_minutes,sla_penalty_usd,gross_margin_percent,renewable_kwh,fossil_power_kwh,scope_2_emissions_tco2e,carbon_intensity_kg_per_kwh,pue,non_it_energy_kwh,energy_waste_cost_usd,revenue_leakage_usd,target_pue,risk_level
2024-01-14,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,545519.01,307798.47,189813.61,9684.62,0.0,26465.4,22.19,49.45,3300,2042,1258,44.84,60.48,34.31,286893.13,51824.31,18032.29,29212.53,0.0,0.0,71.75,152745.32,392773.69,267.09,0.4896,1.772,237720.54,6500.98,6500.98,1.55,Medium
2024-01-15,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1211824.65,695759.32,421316.81,23832.7,0.0,62835.33,25.41,72.19,5200,3991,1209,66.14,78.64,46.15,533303.68,133300.71,46344.85,45913.51,0.0,0.0,66.4,218128.44,993696.21,715.46,0.5904,1.742,516065.32,14673.75,14673.75,1.55,High
2024-01-15,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1235733.64,873756.81,252866.74,26173.28,6235.09,65805.86,19.47,62.33,7200,6030,1170,68.04,62.11,55.42,817993.11,111216.03,22758.01,55048.32,0.0,0.0,79.67,519008.13,716725.51,444.37,0.3596,1.414,361976.83,5054.58,5054.58,1.35,Medium
2024-01-15,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,946129.8,510742.73,374528.65,18925.07,0.0,52924.8,29.54,62.56,4100,3262,838,65.11,61.81,28.37,450145.31,113535.58,44943.44,42971.31,0.0,0.0,65.23,141919.47,804210.33,603.16,0.6375,1.852,435387.07,18537.43,18537.43,1.55,High
2024-01-15,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1144268.66,704663.46,325468.82,31669.89,0.0,59920.71,25.03,69.02,6100,3900,2200,52.93,60.7,37.19,636204.09,114426.87,32546.88,48526.22,17.5,35681.83,68.78,400494.03,743774.63,490.89,0.429,1.624,439605.21,12250.67,47932.49,1.45,Medium
2024-01-15,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,655578.4,376863.32,223497.34,16027.19,0.0,32343.83,24.18,62.0,3300,2914,386,74.25,52.71,28.0,315792.53,62279.95,21232.25,37213.97,0.0,0.0,68.49,183561.95,472016.45,320.97,0.4896,1.74,278715.07,6786.82,6786.82,1.55,Medium
2024-01-16,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1173658.09,680650.39,409028.85,24285.76,0.0,65521.16,25.43,49.27,5200,3730,1470,59.45,76.72,38.38,577041.88,129102.39,44993.17,50669.83,0.0,0.0,68.85,211258.46,962399.64,692.93,0.5904,1.724,493007.7,13051.5,13051.5,1.55,High
2024-01-16,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1199965.33,822139.42,248570.54,26657.25,8546.91,66435.32,22.53,46.36,7200,5363,1837,62.89,52.53,49.85,755177.36,107996.88,22371.35,52424.47,0.0,0.0,78.76,503985.44,695979.89,431.51,0.3596,1.46,377825.91,8106.94,8106.94,1.35,Medium
2024-01-16,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,814457.69,476276.51,279915.68,16688.8,0.0,40626.27,24.92,35.65,4100,3011,1089,60.64,76.71,39.41,420483.01,97734.92,33589.88,46027.73,0.0,0.0,65.81,122168.65,692289.04,519.22,0.6375,1.71,338181.18,9147.49,9147.49,1.55,Medium
2024-01-16,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1110631.32,716040.52,309575.9,20989.36,10491.92,58346.65,28.06,63.32,6100,4597,1503,59.3,54.79,17.14,644481.85,111063.13,30957.59,43733.75,0.0,0.0,75.98,388720.96,721910.36,476.46,0.429,1.551,394590.8,7237.26,7237.26,1.45,Medium
2024-01-16,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,610869.28,358747.9,207697.56,10704.59,6148.53,31156.66,23.64,65.01,3300,2911,389,73.47,79.53,23.49,311019.34,58032.58,19731.27,37889.99,0.0,0.0,69.16,171043.4,439825.88,299.08,0.4896,1.703,252121.39,5206.95,5206.95,1.55,Medium
2024-01-17,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1105100.88,627221.02,396081.78,25055.18,0.0,60040.02,28.34,58.38,5200,2946,2254,46.51,68.88,34.16,519011.9,121561.1,43569.0,53130.94,0.0,0.0,66.34,198918.16,906182.72,652.45,0.5904,1.762,477879.86,14619.91,14619.91,1.55,High
2024-01-17,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1249137.26,881145.02,272007.23,36329.57,0.0,60258.72,21.79,40.43,7200,5873,1327,67.86,80.94,49.82,773064.2,112422.35,24480.65,66852.49,0.0,0.0,76.81,524637.65,724499.61,449.19,0.3596,1.418,367992.24,5363.23,5363.23,1.35,Medium
2024-01-17,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,835145.91,467466.35,296613.29,14241.05,0.0,45449.15,24.52,68.97,4100,3001,1099,58.04,62.97,29.85,437958.1,100217.51,35593.59,51845.14,0.0,0.0,65.28,125271.89,709874.02,532.41,0.6375,1.787,367679.56,13268.77,13268.77,1.55,Medium
2024-01-17,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1145393.97,715750.19,343621.64,25702.22,0.0,57955.22,27.67,68.76,6100,4454,1646,62.4,53.24,27.57,616640.59,114539.4,34362.16,54118.06,0.0,0.0,72.65,400887.89,744506.08,491.37,0.429,1.6,429643.79,10755.62,10755.62,1.45,Medium
2024-01-17,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,625474.51,363787.19,207656.12,14923.25,0.0,34615.34,24.32,55.2,3300,2519,781,58.52,70.37,38.41,328244.32,59420.08,19727.33,28503.27,0.0,0.0,73.21,175132.86,450341.65,306.23,0.4896,1.719,261687.32,5852.42,5852.42,1.55,Medium
2024-01-18,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1165329.66,680799.92,413551.04,18066.87,0.0,62462.05,25.97,46.17,5200,4101,1099,65.28,68.05,46.89,552038.71,128186.26,45490.61,54489.67,0.0,0.0,66.91,209759.34,955570.32,688.01,0.5904,1.712,484529.74,12109.88,12109.88,1.55,High
2024-01-18,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1248633.0,880615.17,253004.19,37035.61,0.0,70725.96,20.9,55.06,7200,6424,776,71.26,62.55,53.44,819842.94,112376.97,22770.38,70841.74,0.0,0.0,77.65,524425.86,724207.14,449.01,0.3596,1.418,368017.83,5382.23,5382.23,1.35,Medium
2024-01-18,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,878254.51,488777.88,331398.22,15753.23,0.0,43902.28,31.11,50.12,4100,2929,1171,55.79,72.01,29.95,467489.54,105390.54,39767.79,45211.35,0.0,0.0,67.78,131738.18,746516.33,559.89,0.6375,1.797,389476.63,14477.86,14477.86,1.55,Medium
2024-01-18,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1121013.85,715255.82,325971.34,19674.21,0.0,60386.35,26.76,73.12,6100,4788,1312,62.77,57.83,39.38,636619.64,112101.39,32597.13,57710.8,0.0,0.0,73.33,392354.85,728659.0,480.91,0.429,1.567,405758.03,8389.29,8389.29,1.45,Medium
2024-01-18,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,595873.86,349051.87,192280.71,10978.8,5441.2,33218.34,23.44,72.41,3300,2358,942,60.48,65.38,30.21,302642.52,56608.02,18266.67,37639.33,0.0,0.0,68.86,166844.68,429029.18,291.74,0.4896,1.707,246821.99,5210.13,5210.13,1.55,Medium
2024-01-19,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1169569.4,664815.73,408809.59,27822.94,0.0,56873.08,25.49,73.67,5200,3883,1317,57.16,74.47,27.14,555744.21,128652.63,44969.05,42616.83,0.0,0.0,69.18,210522.49,959046.91,690.51,0.5904,1.759,504753.67,15301.55,15301.55,1.55,High
2024-01-19,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1226883.66,862664.01,254459.84,35496.02,0.0,60485.21,24.39,56.17,7200,6125,1075,69.95,59.74,52.66,836004.18,110419.53,22901.39,51502.41,0.0,0.0,80.63,515291.14,711592.52,441.19,0.3596,1.422,364219.65,5605.85,5605.85,1.35,Medium
2024-01-19,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,832450.15,486887.47,289318.76,16550.24,0.0,46182.75,24.96,84.97,4100,3350,750,65.62,62.75,27.45,463368.63,99894.02,34718.25,54146.96,0.0,0.0,66.76,124867.52,707582.62,530.69,0.6375,1.71,345562.68,9332.95,9332.95,1.55,Medium
2024-01-19,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1178610.77,764612.98,326016.37,20492.38,0.0,58693.85,24.14,56.83,6100,5421,679,75.14,92.0,26.89,672045.54,117861.08,32601.64,52599.75,0.0,0.0,74.64,412513.77,766097.0,505.62,0.429,1.541,413997.79,6992.19,6992.19,1.45,Medium
2024-01-19,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,579962.61,343999.87,195996.87,12523.53,0.0,29750.47,21.02,64.28,3300,2203,1097,49.72,64.85,36.87,326238.27,55096.45,18619.7,40729.04,0.0,0.0,70.63,162389.53,417573.08,283.95,0.4896,1.686,235962.75,4442.47,4442.47,1.55,Medium
2024-01-20,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,913535.49,541205.37,301924.79,20051.26,0.0,44868.97,23.21,65.11,5200,2706,2494,37.59,85.93,34.61,496687.46,100488.9,33211.73,49714.73,0.0,0.0,69.76,164436.39,749099.1,539.35,0.5904,1.688,372330.11,8213.39,8213.39,1.55,Medium
2024-01-20,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1233919.87,866465.55,263856.61,33943.61,0.0,62701.65,21.07,70.16,7200,6624,576,88.0,64.52,66.77,758665.28,111052.79,23747.09,53342.86,0.0,0.0,78.33,518246.34,715673.52,443.72,0.3596,1.424,367454.32,5777.22,5777.22,1.35,Medium
2024-01-20,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,772023.46,429476.17,280533.17,11178.02,6955.97,42225.41,28.79,48.73,4100,3003,1097,55.48,80.08,24.17,400441.58,92642.82,33663.98,41148.35,0.0,0.0,66.59,115803.52,656219.94,492.16,0.6375,1.798,342547.29,12760.25,12760.25,1.55,Medium
2024-01-20,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1015863.49,630519.83,286928.77,24935.82,6908.81,51566.09,24.95,68.05,6100,4492,1608,62.02,54.63,24.79,620723.11,101586.35,28692.88,44694.62,0.0,0.0,76.43,355552.22,660311.27,435.81,0.429,1.611,385343.65,10160.97,10160.97,1.45,Medium
2024-01-20,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,559334.48,329384.33,193195.42,9501.18,0.0,31409.24,23.21,56.87,3300,2505,795,60.79,52.76,38.26,287256.1,53136.78,18353.56,39585.89,0.0,0.0,67.72,156613.66,402720.83,273.85,0.4896,1.698,229950.15,4634.93,4634.93,1.55,Medium
2024-01-21,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1043047.97,604746.47,349683.32,19293.04,0.0,52604.49,23.98,63.62,5200,3387,1813,52.85,56.91,43.73,498539.64,114735.28,38465.17,46585.31,0.0,0.0,67.64,187748.63,855299.34,615.82,0.5904,1.725,438301.5,11626.0,11626.0,1.55,Medium
2024-01-21,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1172479.96,815988.64,250353.82,24356.58,0.0,56719.85,21.26,61.69,7200,6250,950,75.71,61.32,63.5,669910.3,105523.2,22531.84,47289.47,0.0,0.0,77.19,492441.58,680038.37,421.62,0.3596,1.437,356491.31,6380.58,6380.58,1.35,Medium
2024-01-21,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,816353.05,460691.81,275888.88,17468.49,3260.42,40775.69,23.33,50.84,4100,3522,578,68.88,61.06,16.4,382255.55,97962.37,33106.67,41689.33,0.0,0.0,63.47,122452.96,693900.09,520.43,0.6375,1.772,355661.24,12273.69,12273.69,1.55,Medium
2024-01-21,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1000797.03,637818.9,283274.83,27072.74,0.0,52928.49,24.43,70.19,6100,5536,564,74.46,70.88,16.11,585695.68,100079.7,28327.48,48443.77,0.0,0.0,74.64,350278.96,650518.07,429.34,0.429,1.569,362978.13,7595.96,7595.96,1.45,Medium
2024-01-21,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,535126.59,309760.38,172933.57,8897.55,9221.53,28799.27,19.02,62.9,3300,2012,1288,49.43,71.07,37.33,284557.28,50837.03,16428.69,36642.33,0.0,0.0,69.26,149835.45,385291.15,262.0,0.4896,1.728,225366.21,5224.81,5224.81,1.55,Medium
2024-01-22,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1279163.63,747626.97,435581.11,24426.09,0.0,64672.84,26.99,57.24,5200,4784,416,82.05,81.36,39.15,522886.84,140708.0,47913.92,54398.51,0.0,0.0,62.69,230249.45,1048914.18,755.22,0.5904,1.711,531536.66,13237.6,13237.6,1.55,High
2024-01-22,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1206444.07,832712.03,267007.78,25731.43,0.0,62856.65,23.42,63.79,7200,5998,1202,66.16,64.77,46.17,836475.93,108579.97,24030.7,54414.86,0.0,0.0,80.51,506706.51,699737.56,433.84,0.3596,1.449,373732.04,7405.46,7405.46,1.35,Medium
2024-01-22,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,893811.11,492250.99,326782.8,17479.9,5575.17,43706.02,25.8,58.83,4100,3251,849,63.86,53.44,17.62,412776.72,107257.33,39213.94,40129.9,0.0,0.0,64.29,134071.67,759739.44,569.8,0.6375,1.816,401560.12,15698.65,15698.65,1.55,Medium
2024-01-22,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,983408.84,635403.89,264748.5,21164.35,0.0,53345.37,25.48,49.45,6100,3459,2641,42.81,74.87,26.61,616333.87,98340.88,26474.85,56603.48,0.0,0.0,74.86,344193.09,639215.74,421.88,0.429,1.548,348004.94,6207.32,6207.32,1.45,Medium
2024-01-22,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,677072.98,401579.71,216941.93,13323.35,0.0,34661.53,22.13,59.97,3300,3036,264,81.47,66.22,34.41,301880.09,64321.93,20609.48,40199.03,0.0,0.0,65.38,189580.43,487492.55,331.49,0.4896,1.686,275493.27,5189.32,5189.32,1.55,Medium
2024-01-23,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1274232.1,684261.87,483669.83,28531.28,0.0,68566.16,29.89,57.45,5200,4408,792,73.83,75.98,42.65,546638.88,140165.53,53203.68,54227.9,0.0,0.0,64.44,229361.78,1044870.32,752.31,0.5904,1.862,589970.23,23498.88,23498.88,1.55,High
2024-01-23,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1231302.15,865787.73,272153.28,36947.61,0.0,65398.99,22.24,54.22,7200,5646,1554,61.95,62.65,72.59,759939.86,110817.19,24493.8,66230.78,0.0,0.0,76.7,517146.9,714155.25,442.78,0.3596,1.422,365514.41,5623.98,5623.98,1.35,Medium
2024-01-23,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,844193.85,470586.01,299970.62,17199.68,0.0,42680.0,25.24,62.66,4100,2120,1980,40.59,73.57,32.38,412459.62,101303.26,35996.47,37876.83,0.0,0.0,66.26,126629.08,717564.77,538.17,0.6375,1.794,373607.83,13774.26,13774.26,1.55,Medium
2024-01-23,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1164431.67,726313.32,330984.16,31835.57,0.0,62890.22,24.26,77.51,6100,5035,1065,69.13,60.34,26.77,634272.66,116443.17,33098.42,43742.09,0.0,0.0,74.75,407551.09,756880.59,499.54,0.429,1.603,438118.36,11127.74,11127.74,1.45,Medium
2024-01-23,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,626969.93,371776.65,211460.83,11190.44,0.0,34689.67,23.86,81.51,3300,2565,735,67.28,59.03,37.5,329226.27,59562.14,20088.78,29604.43,0.0,0.0,72.92,175551.58,451418.35,306.96,0.4896,1.686,255193.28,4818.03,4818.03,1.55,Medium
2024-01-24,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1173315.08,666921.39,418723.73,28270.45,0.0,58395.87,27.32,45.77,5200,4101,1099,63.08,81.11,22.2,579052.18,129064.66,46059.61,56784.38,0.0,0.0,67.9,211196.71,962118.36,692.73,0.5904,1.759,506393.69,15354.56,15354.56,1.55,High
2024-01-24,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1247336.51,866842.4,255814.77,27906.16,0.0,68080.77,21.4,43.3,7200,5541,1659,64.39,64.92,49.29,833612.41,112260.29,23023.33,50413.47,0.0,0.0,80.49,523881.33,723455.17,448.54,0.3596,1.439,380494.11,6938.93,6938.93,1.35,Medium
2024-01-24,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,820839.49,454930.54,298902.15,13466.11,4588.71,44033.51,29.32,57.9,4100,2497,1603,45.16,63.08,30.56,447021.38,98500.74,35868.26,54528.36,0.0,0.0,65.77,123125.92,697713.57,523.29,0.6375,1.804,365908.95,13883.66,13883.66,1.55,Medium
2024-01-24,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1055385.84,690635.2,299465.95,18077.13,0.0,57628.96,23.25,58.36,6100,4142,1958,52.15,46.98,33.36,617067.89,105538.58,29946.59,45725.97,0.0,0.0,75.49,369385.05,686000.8,452.76,0.429,1.528,364750.64,5396.48,5396.48,1.45,Medium
2024-01-24,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,583718.15,341417.32,196911.54,8580.58,2600.73,31658.45,23.64,52.34,3300,2039,1261,46.86,58.0,31.72,316620.87,55453.22,18706.6,36904.5,0.0,0.0,70.83,163441.08,420277.06,285.79,0.4896,1.71,242300.83,5179.52,5179.52,1.55,Medium
2024-01-25,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1167545.96,645468.45,423943.34,17156.8,0.0,66061.16,27.42,59.68,5200,3368,1832,52.85,61.99,40.49,585070.74,128430.06,46633.77,58014.57,0.0,0.0,68.13,210158.27,957387.69,689.32,0.5904,1.809,522077.51,18377.69,18377.69,1.55,High
2024-01-25,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1117576.59,785033.03,227151.15,27473.93,9167.2,63107.65,21.43,58.27,7200,4413,2787,50.85,74.85,50.46,838640.56,100581.89,20443.6,67444.27,0.0,0.0,79.96,469382.17,648194.42,401.88,0.3596,1.424,332543.56,5200.38,5200.38,1.35,Low
2024-01-25,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,921031.22,530677.79,328836.96,22293.01,0.0,50195.18,26.55,45.91,4100,3772,328,80.06,64.86,29.6,422246.87,110523.75,39460.44,34116.23,0.0,0.0,65.75,138154.68,782876.54,587.16,0.6375,1.736,390353.43,11817.68,11817.68,1.55,Medium
2024-01-25,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1116567.13,691989.68,332053.45,27322.02,0.0,54456.56,26.58,63.04,6100,4892,1208,64.17,62.11,25.15,665566.56,111656.71,33205.35,53631.17,0.0,0.0,75.17,390798.5,725768.64,479.01,0.429,1.614,424577.45,11318.21,11318.21,1.45,Medium
2024-01-25,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,559168.95,330654.46,186489.08,12140.81,0.0,30698.18,24.94,60.28,3300,1889,1411,43.66,68.56,22.69,322779.62,53121.05,17716.46,32306.06,0.0,0.0,73.53,156567.31,402601.65,273.77,0.4896,1.691,228514.49,4432.18,4432.18,1.55,Medium
2024-01-26,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1126747.91,645918.81,404588.31,17859.75,6315.17,59042.18,28.66,61.43,5200,3654,1546,57.8,67.57,25.03,576798.78,123942.27,44504.71,53991.68,22.4,34558.15,63.16,202814.62,923933.29,665.23,0.5904,1.744,480829.11,13813.11,48371.27,1.55,High
2024-01-26,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1144897.37,806364.41,252151.9,22892.71,0.0,55493.47,24.26,58.8,7200,4279,2921,44.97,73.7,56.34,771402.6,103040.76,22693.67,55151.16,0.0,0.0,79.49,480856.89,664040.47,411.71,0.3596,1.42,338532.95,5067.49,5067.49,1.35,Low
2024-01-26,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,879305.05,477227.42,334162.43,15101.55,0.0,45520.41,27.34,58.3,4100,2646,1454,53.7,63.7,43.2,431514.6,105516.61,40099.49,47823.27,0.0,0.0,64.46,131895.76,747409.29,560.56,0.6375,1.843,402077.63,16752.31,16752.31,1.55,Medium
2024-01-26,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1113755.35,705803.41,319604.0,28683.49,0.0,56924.65,22.19,48.69,6100,4346,1754,58.07,60.83,27.04,682481.25,111375.54,31960.4,60110.07,0.0,0.0,74.87,389814.37,723940.98,477.8,0.429,1.578,407951.94,9034.04,9034.04,1.45,Medium
2024-01-26,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,647538.6,375616.82,213298.37,15759.29,0.0,34616.35,26.06,77.89,3300,2669,631,64.52,64.83,34.17,301531.98,61516.17,20263.34,40437.04,0.0,0.0,66.19,181310.81,466227.79,317.03,0.4896,1.724,271921.78,6206.59,6206.59,1.55,Medium
2024-01-27,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1084317.01,610546.27,385959.37,26198.56,0.0,52994.53,28.48,61.33,5200,4223,977,63.85,62.96,24.28,494973.38,119274.87,42455.53,43881.05,0.0,0.0,67.04,195177.06,889139.95,640.18,0.5904,1.776,473770.74,15176.73,15176.73,1.55,Medium
2024-01-27,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1069614.95,748104.29,214177.83,22024.21,7242.94,53321.05,20.33,49.16,7200,6086,1114,68.17,65.33,44.88,672437.9,96265.35,19276.01,62633.57,0.0,0.0,76.37,449238.28,620376.67,384.63,0.3596,1.43,321510.66,5370.67,5370.67,1.35,Low
2024-01-27,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,836005.55,459666.5,309536.09,18701.72,0.0,43263.8,29.5,57.83,4100,3670,430,78.83,74.12,26.93,369817.54,100320.67,37144.33,44629.17,0.0,0.0,60.81,125400.83,710604.71,532.95,0.6375,1.819,376339.05,14822.7,14822.7,1.55,Medium
2024-01-27,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,918390.48,599565.83,243460.21,16909.38,0.0,50416.91,21.89,66.43,6100,4388,1712,54.07,62.16,22.61,605209.7,91839.05,24346.02,53625.57,0.0,0.0,75.96,321436.67,596953.81,393.99,0.429,1.532,318824.65,4902.0,4902.0,1.45,Low
2024-01-27,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,566352.15,326294.01,194266.0,13374.81,0.0,29405.14,24.89,54.68,3300,2306,994,58.16,64.51,31.32,289612.5,53803.45,18455.27,36825.73,0.0,0.0,68.71,158578.6,407773.55,277.29,0.4896,1.736,240058.14,5756.66,5756.66,1.55,Medium
2024-01-28,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1035851.77,572501.65,385277.81,17718.29,0.0,52473.19,29.23,51.82,5200,3161,2039,45.86,81.2,25.15,483498.94,113943.69,42380.56,44254.45,0.0,0.0,67.28,186453.32,849398.45,611.57,0.5904,1.809,463350.12,16332.16,16332.16,1.55,Medium
2024-01-28,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1047577.72,744409.4,215255.27,22910.46,9656.87,50687.85,20.53,50.55,7200,5700,1500,64.87,85.17,45.82,752757.74,94281.99,19372.97,48421.21,0.0,0.0,81.04,439982.64,607595.08,376.71,0.3596,1.407,303168.32,3836.25,3836.25,1.35,Low
2024-01-28,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,744248.29,427299.79,255054.36,10946.23,0.0,37126.12,25.44,46.32,4100,2885,1215,53.67,58.45,31.68,392213.34,89309.79,30606.52,48402.51,0.0,0.0,64.89,111637.24,632611.05,474.46,0.6375,1.742,316948.5,9832.03,9832.03,1.55,Medium
2024-01-28,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1030534.37,668657.73,282035.96,19639.04,0.0,52064.27,22.12,57.12,6100,5372,728,70.14,52.39,30.88,585676.02,103053.44,28203.6,48953.32,0.0,0.0,74.05,360687.03,669847.34,442.1,0.429,1.541,361876.64,6098.07,6098.07,1.45,Medium
2024-01-28,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,540948.42,316272.58,188054.78,11909.37,0.0,29771.12,22.67,79.28,3300,2441,859,59.27,83.37,31.48,272676.83,51390.1,17865.2,36583.17,0.0,0.0,67.74,151465.56,389482.86,264.85,0.4896,1.71,224675.84,4818.96,4818.96,1.55,Medium
